date,amount,emp_id,vendor,category,department
2024-05-01,1947,FIN0001,MakeMyTrip,Travel,Finance
2024-05-01,1837,FIN0002,Flipkart,Food,Finance
2024-05-01,2006,FIN0003,Uber,Software,Finance
2024-05-01,371,FIN0004,Amazon,Travel,Finance
2024-05-01,286,FIN0005,Amazon,Electronics,Finance
2024-05-01,3366,FIN0006,Flipkart,Travel,Finance
2024-05-01,1599,FIN0007,Swiggy,Travel,Finance
2024-05-01,3012,FIN0008,Amazon,Office,Finance
2024-05-01,3831,FIN0009,MakeMyTrip,Travel,Finance
2024-05-01,1373,FIN0010,Amazon,Electronics,Finance
2024-05-01,1244,FIN0011,Swiggy,Electronics,Finance
2024-05-01,770,FIN0012,MakeMyTrip,Software,Finance
2024-05-01,2113,FIN0013,MakeMyTrip,Travel,Finance
2024-05-01,2930,FIN0014,Flipkart,Office,Finance
2024-05-01,3488,FIN0015,Uber,Software,Finance
2024-05-01,3844,FIN0016,Amazon,Food,Finance
2024-05-01,719,FIN0017,Swiggy,Office,Finance
2024-05-01,1036,FIN0018,MakeMyTrip,Software,Finance
2024-05-01,3786,FIN0019,Uber,Software,Finance
2024-05-01,3484,FIN0020,Amazon,Food,Finance
2024-05-01,605,FIN0021,Flipkart,Food,Finance
2024-05-01,1626,FIN0022,Amazon,Travel,Finance
2024-05-01,1319,FIN0023,MakeMyTrip,Food,Finance
2024-05-01,3692,FIN0024,MakeMyTrip,Software,Finance
2024-05-01,2795,FIN0025,Amazon,Office,Finance
2024-05-01,1465,FIN0026,Swiggy,Office,Finance
2024-05-01,1689,FIN0027,Amazon,Food,Finance
2024-05-01,2327,FIN0028,Amazon,Software,Finance
2024-05-01,3550,FIN0029,MakeMyTrip,Electronics,Finance
2024-05-01,3960,FIN0030,Swiggy,Electronics,Finance
2024-05-01,1285,FIN0031,Uber,Electronics,Finance
2024-05-01,1763,FIN0032,Swiggy,Food,Finance
2024-05-01,2019,FIN0033,Swiggy,Travel,Finance
2024-05-01,1378,FIN0034,Flipkart,Food,Finance
2024-05-01,2447,FIN0035,Amazon,Travel,Finance
2024-05-01,1549,FIN0036,Swiggy,Food,Finance
2024-05-01,3827,FIN0037,Amazon,Travel,Finance
2024-05-01,2786,FIN0038,MakeMyTrip,Travel,Finance
2024-05-01,1696,FIN0039,Uber,Electronics,Finance
2024-05-01,3220,FIN0040,Amazon,Food,Finance
2024-05-01,1841,FIN0041,Uber,Software,Finance
2024-05-01,3487,FIN0042,MakeMyTrip,Software,Finance
2024-05-01,1304,FIN0043,Flipkart,Food,Finance
2024-05-01,2265,FIN0044,Swiggy,Electronics,Finance
2024-05-01,1184,FIN0045,Amazon,Software,Finance
2024-05-01,529,FIN0046,Uber,Electronics,Finance
2024-05-01,2801,FIN0047,Flipkart,Software,Finance
2024-05-01,3624,FIN0048,MakeMyTrip,Travel,Finance
2024-05-01,3044,FIN0049,MakeMyTrip,Food,Finance
2024-05-01,2848,FIN0050,Swiggy,Electronics,Finance
2024-05-01,2317,IT0001,Swiggy,Office,IT
2024-05-01,1216,IT0002,MakeMyTrip,Electronics,IT
2024-05-01,3192,IT0003,Flipkart,Office,IT
2024-05-01,1357,IT0004,Amazon,Electronics,IT
2024-05-01,3715,IT0005,MakeMyTrip,Electronics,IT
2024-05-01,3117,IT0006,Swiggy,Software,IT
2024-05-01,2255,IT0007,Amazon,Office,IT
2024-05-01,1621,IT0008,MakeMyTrip,Software,IT
2024-05-01,551,IT0009,Swiggy,Travel,IT
2024-05-01,1401,IT0010,Uber,Electronics,IT
2024-05-01,3980,IT0011,MakeMyTrip,Office,IT
2024-05-01,3676,IT0012,Uber,Electronics,IT
2024-05-01,3451,IT0013,Uber,Software,IT
2024-05-01,3311,IT0014,MakeMyTrip,Food,IT
2024-05-01,462,IT0015,Swiggy,Office,IT
2024-05-01,710,IT0016,Flipkart,Travel,IT
2024-05-01,1357,IT0017,Swiggy,Office,IT
